label,image,size_px,size_um2,equivalent_diameter_um,max_feret_px,min_feret_px,sphericity
1,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,281.0,4.7489,2.4589606084670845,21.18962010041709,17.68599741177131,0.8346538223884054
2,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,244.0,4.123600000000001,2.291359986267963,21.18962010041709,15.651484733524846,0.7386392327636288
3,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,125.0,2.1125000000000003,1.6400361393131042,14.7648230602334,11.596896297396684,0.7854409260501739
4,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,189.0,3.1941,2.0166443488723003,18.439088914585774,13.52360023057044,0.7334201973435324
5,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,205.0,3.4645000000000006,2.1002710307803065,18.439088914585774,14.85034960719987,0.8053732847642422
6,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,236.0,3.9884,2.2534836587429967,20.223748416156685,16.32413977687452,0.8071767627327296
7,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,228.0,3.8532,2.2149597318627556,19.313207915827967,15.96093846838928,0.8264260674845547
8,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,153.0,2.5857,1.8144463317556985,15.524174696260024,13.524800582360399,0.8712089915877267
9,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,253.0,4.2757000000000005,2.3332360192282597,20.396078054371138,16.765829946215767,0.8220124428589661
10,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,142.0,2.3998000000000004,1.7480046508677956,16.76305461424021,12.274070747620774,0.7322096735993423
11,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,251.0,4.2419,2.323995444232214,21.540659228538015,16.073828936352147,0.7462087750339985
12,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,160.0,2.704,1.855489080798882,18.439088914585774,11.120222229595576,0.6030787248278415
13,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,301.0,5.086900000000001,2.5449640940715255,21.470910553583888,18.590922847050773,0.8658655999080397
14,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,442.0,7.4698,3.0839657506630513,25.942243542145693,23.380755531546313,0.9012618933116562
15,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,233.0,3.9377000000000004,2.2391148597835824,19.4164878389476,16.074435705387483,0.8278755580679075
16,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,265.0,4.4785,2.3879286633181542,19.924858845171276,17.735001699354402,0.8900942203488895
17,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,172.0,2.9068,1.923812025286299,19.72308292331602,11.99823254097305,0.6083345381461186
18,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,236.0,3.9884,2.2534836587429967,19.313207915827967,17.10744992919707,0.8857901806761379
19,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,184.0,3.1096000000000004,1.9897903629047113,21.02379604162864,11.924366881992013,0.5671842924265866
20,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,167.0,2.8223000000000003,1.8956434177096837,17.08800749063506,13.44833422209556,0.7870042326155233
21,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,228.0,3.8532,2.2149597318627556,18.681541692269406,16.613385516261282,0.8892941380280223
22,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,338.0,5.712200000000001,2.6968498155136853,23.769728648009426,18.88150071246372,0.7943507051370959
23,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,312.0,5.2728,2.591049492286777,22.561028345356956,18.298541744112196,0.8110686030797893
24,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,271.0,4.5799,2.414810508286845,21.540659228538015,16.560438180791216,0.7687990420855466
25,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,205.0,3.4645000000000006,2.1002710307803065,18.384776310850235,15.080262371260442,0.8202581372915834
26,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,184.0,3.1096000000000004,1.9897903629047113,17.46424919657298,14.662876445941228,0.8395938629196
27,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,261.0,4.4109,2.3698380341011345,21.633307652783937,16.42574769372503,0.7592804557379481
28,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,238.0,4.022200000000001,2.263012173372864,21.213203435596427,14.978011677506698,0.7060702417237521
29,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,187.0,3.1603000000000003,2.005945894890123,20.248456731316587,11.972452483843242,0.5912772831386431
30,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,466.0,7.875400000000001,3.1665866024170732,28.284271247461902,22.444942613742125,0.7935485562759984
31,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,167.0,2.8223000000000003,1.8956434177096837,18.439088914585774,12.85222226097083,0.6970096147648817
32,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,728.0,12.3032,3.957893475927018,49.24428900898052,22.885013313755117,0.4647242101430615
33,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,196.0,3.3124000000000002,2.053650084113833,17.08800749063506,15.482332206991366,0.9060349613889348
34,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,198.0,3.3462000000000005,2.064101297076479,18.439088914585774,14.250938689760972,0.772865663578862
35,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,167.0,2.8223000000000003,1.8956434177096837,15.652475842498529,14.420732747179898,0.921306820230044
36,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,141.0,2.3829000000000002,1.7418388304172747,18.110770276274835,10.461012654561296,0.5776127958657427
37,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,208.0,3.5152,2.115583051466674,19.4164878389476,14.25964539555096,0.734409101884404
38,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,237.0,4.0053,2.2582529416625916,19.924858845171276,16.191043663446663,0.8126051877838276
39,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,205.0,3.4645000000000006,2.1002710307803065,22.360679774997898,12.634577473575407,0.5650354819580432
40,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,321.0,5.424900000000001,2.628154715048904,22.47220505424423,19.385725721903597,0.862653472372187
41,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,120.0,2.0280000000000005,1.6069006804164687,15.811388300841896,10.575429363152626,0.6688488804357252
42,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,280.0,4.732,2.4545813340948373,20.8806130178211,18.00602531793157,0.8623322170936198
43,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,203.0,3.4307000000000003,2.0900006952446026,19.697715603592208,13.730178345589357,0.6970441964897406
44,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,199.0,3.3631,2.06930710937232,18.027756377319946,14.816525573333214,0.8218729642904059
45,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,433.0,7.3177,3.0524064304264105,26.0,22.224887072132585,0.8548033489281763
46,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,432.0,7.300800000000001,3.0488796742742204,26.076809620810597,21.794323996597562,0.8357741730493213
47,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,254.0,4.2926,2.3378426101280128,19.4164878389476,17.602358426067518,0.9065675817414768
48,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,284.0,4.799600000000001,2.4720518843484833,21.840329667841555,17.599093247898427,0.8058071245056311
49,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,142.0,2.3998000000000004,1.7480046508677956,16.278820596099706,12.323558189408743,0.757030161777284
50,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,135.0,2.2815000000000003,1.7043755517236434,15.297058540778355,11.887809592081565,0.7771304241525562
51,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,160.0,2.704,1.855489080798882,16.76305461424021,12.728289794870005,0.7593061102394384
52,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,100.0,1.69,1.4668929172241665,14.866068747318506,9.545795843466546,0.6421197160943027
53,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,260.0,4.394000000000001,2.36529375756296,21.540659228538015,16.003334931452745,0.7429361730141861
54,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,249.0,4.208100000000001,2.3147179802731994,21.95449840010015,14.757212246546313,0.6721725988729033
55,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,312.0,5.2728,2.591049492286777,21.840329667841555,19.453275521563697,0.890704298763739
56,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,391.0,6.6079,2.9005929717310357,24.698178070456937,21.533667244263253,0.8718727018176714
57,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,211.0,3.5659,2.130785041380551,19.313207915827967,15.49644131232452,0.8023753164084435
58,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,246.0,4.1574,2.300731640866002,19.924858845171276,16.66940824921083,0.836613618131132
59,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,370.0,6.253,2.8216248640152313,25.96150997149434,19.40933333173031,0.7476195858038187
60,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,213.0,3.5997000000000003,2.1408597313189777,20.223748416156685,14.577770511481805,0.7208243601287916
61,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,199.0,3.3631,2.06930710937232,18.027756377319946,14.817845875831987,0.8219462014959206
62,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,236.0,3.9884,2.2534836587429967,20.396078054371138,15.81097341361319,0.7751967496625999
63,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,170.0,2.873,1.912594366828503,17.0,13.682880500221197,0.8048753235424233
64,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,449.0,7.588100000000001,3.1082903643972664,26.248809496813376,23.00592763381889,0.8764560402867728
65,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,170.0,2.873,1.912594366828503,18.439088914585774,12.446720081705706,0.6750181714162701
66,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,132.0,2.2308,1.6853316517514292,17.08800749063506,10.27845673802907,0.6015011840123602
67,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,122.0,2.0618000000000003,1.6202361844295907,15.811388300841896,11.01226789794463,0.696476975229194
68,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,477.0,8.061300000000001,3.203742489959761,28.160255680657446,22.415810521313286,0.7960087712097773
69,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,452.0,7.638800000000001,3.1186571203521174,28.0178514522438,21.217723056546188,0.7572930098766362
70,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,230.0,3.8870000000000005,2.224653256214455,21.18962010041709,14.456658641037652,0.6822519031737191
71,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,177.0,2.9913000000000003,1.951574095484538,20.248456731316587,11.447444120416478,0.5653489681863841
72,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,182.0,3.0758,1.978946737963509,19.235384061671343,13.45000044976255,0.6992322277860405
73,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,212.0,3.5828,2.1358283266398406,20.615528128088304,15.182621996508352,0.7364653431227062
74,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,170.0,2.873,1.912594366828503,18.027756377319946,12.619106403506944,0.6999820798212347
75,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,175.0,2.9575,1.9405169294686,17.72004514666935,13.438088965205946,0.7583552329567153
76,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,187.0,3.1603000000000003,2.005945894890123,18.027756377319946,14.211470814338382,0.7883105649362617
77,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,329.0,5.5601,2.6607027629335036,22.80350850198276,19.392116820290067,0.8504005784287066
78,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,225.0,3.8025,2.2003393758362497,19.72308292331602,16.303780503510204,0.8266344854351536
79,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,221.0,3.7349,2.180693095240905,19.313207915827967,15.782809906911558,0.8172029201827676
80,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,238.0,4.022200000000001,2.263012173372864,20.248456731316587,15.929412245979277,0.7866975966293073
81,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,148.0,2.5012000000000003,1.7845522545702015,17.0,11.844760048157612,0.6967505910680948
82,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,154.0,2.6026000000000002,1.8203662376367387,17.204650534085253,12.384209059885368,0.719817530460744
83,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,231.0,3.9039,2.2294842135999984,20.8806130178211,14.31003073915641,0.6853261792143336
84,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,259.0,4.3771,2.3607407335961907,19.697715603592208,17.91538817666811,0.9095160341030073
85,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,175.0,2.9575,1.9405169294686,17.46424919657298,13.699553393904116,0.7844341454193398
86,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,204.0,3.4476,2.095142156138563,18.601075237738275,14.222307084823598,0.7645959657197163
87,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,189.0,3.1941,2.0166443488723003,17.46424919657298,14.792176388172605,0.8469975560744566
88,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,204.0,3.4476,2.095142156138563,18.681541692269406,14.720143908270353,0.7879512382193641
89,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,195.0,3.2955,2.048404481462274,18.110770276274835,15.376592196128108,0.8490302710245015
90,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,180.0,3.0420000000000003,1.968043367175725,18.384776310850235,13.076243884529655,0.7112539017846186
91,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,223.0,3.7687000000000004,2.1905382608490105,19.235384061671343,15.592788169915872,0.8106304568665332
92,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,356.0,6.0164,2.767728020768051,23.53720459187964,20.285470946356337,0.8618470756444394
93,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,291.0,4.9179,2.5023318638927687,23.259406699226016,16.567951386044182,0.7123118659168336
94,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,264.0,4.4616,2.3834188790035213,20.615528128088304,17.745368085158297,0.8607767880067325
95,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,172.0,2.9068,1.923812025286299,18.788294228055936,12.300692708401067,0.6546998125052168
96,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,251.0,4.2419,2.323995444232214,19.924858845171276,17.361651162945368,0.8713562940574059
97,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,274.0,4.630600000000001,2.4281398303744055,22.47220505424423,16.147548158569318,0.7185564620646605
98,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,141.0,2.3829000000000002,1.7418388304172747,15.264337522473747,12.80979913561136,0.8391978437813917
99,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,181.0,3.0589000000000004,1.9735025825649153,17.0,14.4437950911524,0.8496350053619058
100,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,305.0,5.1545,2.5618183451090744,22.47220505424423,17.760462062284404,0.790330188756001
101,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,266.0,4.4954,2.39242994660292,21.93171219946131,16.57031037228949,0.7555411187958455
102,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,275.0,4.6475,2.432566707031211,20.8806130178211,17.685792282513546,0.8469958361576428
103,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,248.0,4.1912,2.3100652761110485,21.540659228538015,15.159274931136025,0.7037516712140522
104,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,251.0,4.2419,2.323995444232214,20.591260281974,16.326519878932235,0.7928858969950856
105,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,192.0,3.2448,2.0325864495161468,21.540659228538015,11.901097272383195,0.5524945706682968
106,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,231.0,3.9039,2.2294842135999984,18.973665961010276,17.001690285251772,0.8960677562358906
107,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,233.0,3.9377000000000004,2.2391148597835824,20.12461179749811,15.409910687029539,0.7657246182977452
108,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,232.0,3.9208000000000003,2.234304725635612,20.248456731316587,15.07669883124818,0.7445850827698052
109,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,309.0,5.2221,2.5785624341018956,21.587033144922902,19.22163337388662,0.890424971548598
110,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,247.0,4.1743,2.30540318200266,20.615528128088304,16.675510995948162,0.8088810964405061
111,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,176.0,2.9744000000000006,1.9460533656249688,16.55294535724685,14.617480700701865,0.8830743040121473
112,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,106.0,1.7914,1.5102586932173476,14.560219778561036,10.181085273259722,0.699239807372324
113,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,221.0,3.7349,2.180693095240905,19.697715603592208,14.963991397480461,0.7596815640262126
114,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,305.0,5.1545,2.5618183451090744,22.135943621178654,18.327588218803548,0.8279560398441091
115,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,219.0,3.7011000000000003,2.1708032796684527,19.697715603592208,15.015311959053703,0.7622869707955073
116,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,250.0,4.2250000000000005,2.3193613509986024,20.12461179749811,16.829827905916257,0.8362808721611485
117,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,199.0,3.3631,2.06930710937232,18.867962264113206,14.439056844084527,0.7652684822010462
118,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,149.0,2.5181,1.7905709976422641,16.15549442140351,12.90578393173784,0.7988479705480068
119,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,287.0,4.850300000000001,2.485074196845833,22.20360331117452,17.54378487643205,0.7901323326021907
120,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,430.0,7.267,3.041813894963074,26.570660511172846,21.504271629727217,0.8093239391126451
121,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,382.0,6.455800000000001,2.8670158445500897,24.413111231467404,21.2655742752824,0.8710718627239952
122,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,204.0,3.4476,2.095142156138563,20.8806130178211,12.784144796694767,0.612249496017373
123,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,261.0,4.4109,2.3698380341011345,19.72308292331602,17.749546670762992,0.8999377399453118
124,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,152.0,2.5688000000000004,1.8085070479585328,15.811388300841896,13.039914530962974,0.824716608235385
125,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,232.0,3.9208000000000003,2.234304725635612,22.561028345356956,13.447537047151753,0.596051600188661
126,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,241.0,4.072900000000001,2.2772301907694454,21.18962010041709,15.131662029533329,0.7141072826140702
127,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,237.0,4.0053,2.2582529416625916,19.697715603592208,16.380756654268612,0.8316069225449324
128,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,193.0,3.2617000000000003,2.037872769105736,17.46424919657298,15.164890416081121,0.8683390992300395
129,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,114.0,1.9266,1.5662130464552915,14.560219778561036,10.734247978463946,0.7372311779434414
130,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,143.0,2.4167,1.7541487986375237,14.866068747318506,13.09061406117494,0.8805699935657961
131,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,380.0,6.422,2.8595007180081655,25.96150997149434,19.43854630562229,0.7487448275144918
132,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,196.0,3.3124000000000002,2.053650084113833,18.027756377319946,14.435324769098141,0.800727748199365
133,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,208.0,3.5152,2.115583051466674,18.681541692269406,15.076367718034001,0.8070194615829133
134,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,245.0,4.1405,2.296050595038346,19.313207915827967,16.95356063019104,0.8778220948109247
135,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,97.0,1.6393000000000002,1.444721975220268,13.0,10.65026470475538,0.8192511311350292
136,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,218.0,3.6842,2.1658414371124417,22.80350850198276,12.777820850063929,0.5603445122908565
137,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,237.0,4.0053,2.2582529416625916,22.20360331117452,16.13979454575168,0.7268997882712543
138,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,254.0,4.2926,2.3378426101280128,19.697715603592208,17.435343308622553,0.8851454483099008
139,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,104.0,1.7576,1.495943121855414,12.649110640673518,11.266570696520821,0.8907006205078872
140,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,123.0,2.0787,1.6268629449468024,14.866068747318506,10.940735501628808,0.7359535118255297
141,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,166.0,2.8054,1.8899593167049988,16.76305461424021,13.31147344576736,0.7940959301331194
142,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,303.0,5.1207,2.553405125851624,21.95449840010015,19.401966746994205,0.8837353690989224
143,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,199.0,3.3631,2.06930710937232,21.95449840010015,11.714989755433853,0.533603161499714
144,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,155.0,2.6195000000000004,1.826266954044167,18.384776310850235,11.185597207929993,0.608416279796047
145,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,297.0,5.0193,2.527997477627144,21.540659228538015,18.418800540217507,0.855071348782839
146,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,124.0,2.0956,1.6334628217216967,15.132745950421556,11.940714401674429,0.7890646179348431
147,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,209.0,3.5321000000000002,2.120662489874112,18.027756377319946,15.474574390694249,0.8583749451020005
148,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,310.0,5.239000000000001,2.582731494923063,21.93171219946131,19.057386389005796,0.8689420240282876
149,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,134.0,2.2646,1.6980513163645112,15.811388300841896,11.529490906869105,0.7291890305581328
150,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,137.0,2.3153000000000006,1.7169541397268953,16.55294535724685,11.549727257491956,0.6977445408188644
151,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,111.0,1.8759000000000001,1.545467586838589,13.416407864998739,11.577850321423435,0.8629620117340197
152,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,233.0,3.9377000000000004,2.2391148597835824,19.4164878389476,16.243449875873356,0.8365802307094161
153,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,183.0,3.0927,1.9843759573232178,18.24828759089466,13.328368231004486,0.7303900798700113
154,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,57.0,0.9633,1.1074798659313778,9.848857801796104,7.877472009789997,0.7998360996087697
155,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,194.0,3.2786000000000004,2.0431454112149496,18.788294228055936,13.655911990364876,0.7268308567348789
156,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,203.0,3.4307000000000003,2.0900006952446026,17.46424919657298,15.607902760156595,0.8937059122598493
157,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,327.0,5.5263,2.6526031923508517,21.93171219946131,19.831954669929495,0.9042592976583292
158,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,167.0,2.8223000000000003,1.8956434177096837,18.027756377319946,12.131919528082923,0.6729578142816287
159,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,414.0,6.9966,2.984685544357067,27.51363298439521,19.467123359705134,0.7075446332640339
160,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,170.0,2.873,1.912594366828503,17.88854381999832,13.028378170424766,0.7283084806411029
161,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,285.0,4.8165000000000004,2.476400263934914,21.95449840010015,17.0115952823904,0.7748569323867038
162,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,281.0,4.7489,2.4589606084670845,23.40939982143925,16.023748701671575,0.6845006204301058
163,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,277.0,4.6813,2.4413963792814797,21.587033144922902,17.27219077639677,0.8001187870719071
164,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,278.0,4.6982,2.4457992618108997,21.18962010041709,17.517614574785163,0.8267073450005058
165,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,367.0,6.2023,2.8101625626128643,25.238858928247925,19.277639941629893,0.7638079041701011
166,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,241.0,4.072900000000001,2.2772301907694454,18.973665961010276,17.190834215976363,0.9060365166806708
167,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm,236.0,3.9884,2.2534836587429967,19.4164878389476,16.987552419302634,0.8749034614399853
